360	3.14E-5	1.7E-5	3.89E-5	3.03E-5	1.6E-5	2.28E-5	1.99E-5	1.99E-5	3.4E-5	2.02E-5	1E-5	5.31E-5	1.45E-5	3.98E-5	6.78E-6	1.33E-5	2.72E-5	1.24E-5	6.96E-6	0	0	0	0	0
735	1.55E-5	9.34E-6	1.58E-5	1.01E-5	1.42E-5	1E-5	9.26E-6	9.26E-6	1.71E-5	1.2E-5	2.57E-5	0.02443	0.01892	0.00482	0.00194	9.35E-5	2.3E-5	1.55E-5	4.53E-6	0	0	0	0	0
740	1.68E-5	1.04E-5	1.61E-5	1.15E-5	1.72E-5	1.02E-5	1.05E-5	1.05E-5	1.9E-5	1.35E-5	2.12E-5	0.01493	0.02691	0.00745	0.00311	1.53947E-4	2.6E-5	1.62E-5	5.64E-6	0	0	0	0	0
745	1.87E-5	9.82E-6	1.75E-5	1.27E-5	1.83E-5	1.1E-5	1.19E-5	1.19E-5	2.07E-5	1.25E-5	1.96E-5	0.00809	0.02989	0.01105	0.00471	2.47371E-4	3.22E-5	1.98E-5	5.64E-6	0	0	0	0	0
750	1.91E-5	1.05E-5	1.84E-5	1.35E-5	1.94E-5	1.19E-5	1.15E-5	1.15E-5	2.29E-5	1.41E-5	1.67E-5	0.00411	0.02198	0.0158	0.00708	3.95852E-4	4.07E-5	2.44E-5	5.4E-6	0	0	0	0	0
755	1.8E-5	1.15E-5	1.82E-5	1.37E-5	1.92E-5	1.21E-5	1.27E-5	1.27E-5	2.32E-5	1.51E-5	1.59E-5	0.00207	0.01412	0.02103	0.01023	6.28958E-4	4.88E-5	2.55E-5	6.51E-6	0	0	0	0	0
760	1.4E-5	8.48E-6	1.32E-5	1.03E-5	1.44E-5	7.72E-6	6.99E-6	6.99E-6	1.54E-5	1.25E-5	1.38E-5	0.00104	0.01104	0.02622	0.01449	9.83768E-4	5.54E-5	2.28E-5	4.88E-6	0	0	0	0	0
765	8.66E-6	5.83E-6	1.02E-5	5.96E-6	8.77E-6	4.28E-6	4.07E-6	4.07E-6	9.45E-6	5.75E-6	9.56E-6	5.24388E-4	0.01041	0.03046	0.0196	0.00153	7.57E-5	1.53E-5	3.12E-6	0	0	0	0	0
770	1.52E-5	1.07E-5	1.33E-5	1.04E-5	1.6E-5	1.03E-5	9.84E-6	9.84E-6	1.91E-5	1.33E-5	1.32E-5	2.97682E-4	0.01045	0.03016	0.02523	0.00241	1.25419E-4	2.99E-5	5.99E-6	0	0	0	0	0
775	1.69E-5	1.14E-5	1.83E-5	1.19E-5	1.71E-5	1.2E-5	9.94E-6	9.94E-6	1.84E-5	1.53E-5	1.39E-5	1.83907E-4	0.00971	0.0215	0.03053	0.00377	1.97176E-4	3.68E-5	6.12E-6	0	0	0	0	0
780	1.46E-5	1.18E-5	1.78E-5	1.29E-5	1.89E-5	1.17E-5	1.02E-5	1.02E-5	2.14E-5	1.44E-5	1.31E-5	1.19504E-4	0.00749	0.01121	0.03186	0.00577	3.03042E-4	4.2E-5	6.6E-6	0	0	0	0	0
785	1.46E-5	1.15E-5	1.85E-5	1.32E-5	2.1E-5	1.18E-5	1.08E-5	1.08E-5	1.98E-5	1.59E-5	1.29E-5	9.21E-5	0.00471	0.00524	0.02436	0.0085	4.55466E-4	4.88E-5	7.07E-6	0	0	0	0	0
790	1.43E-5	1.09E-5	1.84E-5	1.32E-5	1.78E-5	1.16E-5	1.15E-5	1.15E-5	2.01E-5	1.57E-5	1.16E-5	7.26E-5	0.00248	0.00245	0.01267	0.01206	6.78307E-4	6.75E-5	7.43E-6	0	0	0	0	0
795	1.2E-5	1.12E-5	1.74E-5	1.19E-5	1.72E-5	1.04E-5	1.07E-5	1.07E-5	1.72E-5	1.3E-5	1.12E-5	6.49E-5	0.00116	0.00115	0.0055	0.01648	0.00101	1.10443E-4	7.07E-6	0	0	0	0	0
800	1.15E-5	9.61E-6	1.84E-5	1.28E-5	1.73E-5	1.12E-5	1.04E-5	1.04E-5	1.84E-5	1.28E-5	1.12E-5	5.35E-5	5.29631E-4	5.64478E-4	0.00238	0.02126	0.00151	1.77925E-4	9.96E-6	0	0	0	0	0
805	1.08E-5	9.18E-6	1.61E-5	1.12E-5	1.64E-5	1.07E-5	9.42E-6	9.42E-6	1.89E-5	1.36E-5	1.17E-5	5.51E-5	2.53244E-4	3.09045E-4	0.00109	0.02537	0.00221	2.88914E-4	1.01E-5	0	0	0	0	0
810	1.03E-5	1.08E-5	1.71E-5	1.01E-5	1.51E-5	1.12E-5	1.05E-5	1.05E-5	1.83E-5	1.24E-5	1.02E-5	5E-5	1.33098E-4	1.86801E-4	5.37633E-4	0.02711	0.00316	4.38614E-4	8.64E-6	0	0	0	0	0
815	9.7E-6	8.35E-6	1.19E-5	8.78E-6	1.34E-5	9.64E-6	9.24E-6	9.24E-6	1.57E-5	1.16E-5	9.9E-6	4.36E-5	7.94E-5	1.17584E-4	2.89927E-4	0.0255	0.00443	6.53754E-4	7.45E-6	0	0	0	0	0
820	6.06E-6	7.04E-6	1.2E-5	6.1E-6	1.2E-5	8.02E-6	8.27E-6	8.27E-6	1.45E-5	9.25E-6	7.96E-6	3.75E-5	4.97E-5	8.43E-5	1.67451E-4	0.02005	0.00619	9.71399E-4	9.17E-6	0	0	0	0	0
825	8.43E-6	8.39E-6	1.02E-5	6.56E-6	1.29E-5	8.44E-6	8.44E-6	8.44E-6	1.35E-5	1.02E-5	8.9E-6	3.85E-5	3.57E-5	6.85E-5	1.02819E-4	0.01275	0.00855	0.00144	1.02E-5	0	0	0	0	0
830	9.76E-6	8.46E-6	9.88E-6	8.62E-6	1.4E-5	9.67E-6	7.37E-6	7.37E-6	1.34E-5	8.14E-6	8.71E-6	3.78E-5	2.72E-5	5.33E-5	6.94E-5	0.00687	0.01157	0.00211	1.2E-5	0	0	0	0	0
835	1.08E-5	8.71E-6	1.32E-5	8.43E-6	1.34E-5	9.53E-6	6.92E-6	6.92E-6	1.56E-5	1.24E-5	8.97E-6	3.91E-5	2.22E-5	4.84E-5	5.28E-5	0.00343	0.01509	0.00297	1.59E-5	0	0	0	0	0
840	9.55E-6	9.08E-6	1.57E-5	1.05E-5	1.51E-5	1.05E-5	8.92E-6	8.92E-6	1.6E-5	1.12E-5	8.84E-6	4.18E-5	2.24E-5	4.09E-5	4.21E-5	0.00167	0.01934	0.00415	2.22E-5	0	0	0	0	0
845	9.04E-6	9.87E-6	1.1E-5	1.06E-5	1.45E-5	1.1E-5	8.93E-6	8.93E-6	1.73E-5	1.17E-5	9.71E-6	3.83E-5	2.07E-5	4.45E-5	3.8E-5	8.22733E-4	0.02377	0.00567	2.98E-5	0	0	0	0	0
850	9.95E-6	9.13E-6	1.52E-5	1.03E-5	1.67E-5	1.01E-5	9.83E-6	9.83E-6	1.63E-5	1.1E-5	8.04E-6	3.96E-5	2.07E-5	3.94E-5	3.3E-5	4.22407E-4	0.02732	0.0076	4.31E-5	0	0	0	0	0
855	7.58E-6	8.82E-6	1.41E-5	8.04E-6	1.38E-5	1.07E-5	7.58E-6	7.58E-6	1.45E-5	1.21E-5	7.74E-6	3.71E-5	1.96E-5	3.57E-5	2.65E-5	2.36087E-4	0.02686	0.00983	6.34E-5	0	0	0	0	0
860	9.7E-6	8.39E-6	1.37E-5	1E-5	1.42E-5	1.22E-5	8.52E-6	8.52E-6	1.67E-5	1.13E-5	8.48E-6	3.54E-5	2E-5	3.64E-5	2.61E-5	1.43877E-4	0.02064	0.01215	9.39E-5	0	0	0	0	0
865	9.91E-6	7.22E-6	1.51E-5	9.89E-6	1.5E-5	1.09E-5	9.09E-6	9.09E-6	1.57E-5	1.19E-5	8.76E-6	3.75E-5	1.93E-5	3.4E-5	2.35E-5	9.12E-5	0.01217	0.0145	1.40934E-4	0	0	0	0	0
870	9.38E-6	7.29E-6	1.33E-5	9.11E-6	1.53E-5	1.06E-5	8.64E-6	8.64E-6	1.65E-5	1.11E-5	8.01E-6	3.42E-5	1.77E-5	4.39E-5	2.17E-5	6.21E-5	0.00622	0.0166	2.11323E-4	0	0	0	0	0
875	8.21E-6	7.27E-6	1.43E-5	9.75E-6	1.5E-5	1.02E-5	8.53E-6	8.53E-6	1.76E-5	1.14E-5	7.69E-6	3.25E-5	1.65E-5	4.29E-5	2.2E-5	4.39E-5	0.00315	0.01816	3.15597E-4	0	0	0	0	0
880	9.29E-6	6.92E-6	1.2E-5	9.89E-6	1.4E-5	1.09E-5	8.03E-6	8.03E-6	1.69E-5	1.14E-5	7.34E-6	3.11E-5	1.54E-5	4.3E-5	2.03E-5	3.25E-5	0.00162	0.0187	4.51489E-4	0	0	0	0	0
885	8.55E-6	7.9E-6	1.38E-5	9.22E-6	1.45E-5	9.35E-6	7.76E-6	7.76E-6	1.62E-5	1.15E-5	6.33E-6	3.32E-5	1.32E-5	4.15E-5	1.86E-5	2.46E-5	8.52252E-4	0.01801	6.208E-4	0	0	0	0	0
890	7.59E-6	6.6E-6	1.28E-5	8.62E-6	1.39E-5	8.86E-6	8.66E-6	8.66E-6	1.58E-5	1.15E-5	6.58E-6	3.2E-5	9.07E-6	3.18E-5	1.75E-5	1.91E-5	4.52312E-4	0.01614	8.48986E-4	0	0	0	0	0
895	5.98E-6	7.6E-6	1.15E-5	8.02E-6	1.13E-5	7.56E-6	6.88E-6	6.88E-6	1.16E-5	8.84E-6	5.9E-6	3.07E-5	7.45E-6	3.14E-5	1.6E-5	1.49E-5	2.47787E-4	0.01356	0.00117	0	0	0	0	0
900	5.42E-6	5.62E-6	5.73E-6	4.65E-6	7.41E-6	5.45E-6	6.1E-6	6.1E-6	1.09E-5	5.06E-6	4.24E-6	2.32E-5	5.22E-6	1.89E-5	1.07E-5	9.87E-6	1.38813E-4	0.01054	0.00161	8.98E-5	9.47E-5	0	0	0
905	5.49E-6	5.4E-6	8.12E-6	5.46E-6	1.09E-5	5.72E-6	4.86E-6	4.86E-6	1.19E-5	6.24E-6	4.58E-6	1.5E-5	5.21E-6	2.1E-5	1.24E-5	8.36E-6	8.23E-5	0.00772	0.00214	1.05E-4	1.08E-4	0	0	0
910	5.47E-6	4.95E-6	7.37E-6	4.14E-6	8.55E-6	5.96E-6	4.64E-6	4.64E-6	7.21E-6	5.43E-6	3.82E-6	1.9E-5	3.84E-6	1.39E-5	1.14E-5	6.66E-6	5.26E-5	0.00544	0.00281	8.53E-5	8.84E-5	0	0	0
915	3.9E-6	3.81E-6	5.28E-6	4.63E-6	7.25E-6	5.33E-6	4.05E-6	4.05E-6	7.27E-6	4.91E-6	3.13E-6	1.97E-5	4.87E-6	1.18E-5	9.36E-6	5.58E-6	3.53E-5	0.00372	0.00371	8.28E-5	8.6E-5	0	0	0
920	5.25E-6	3.8E-6	6E-6	5.14E-6	7.7E-6	5.25E-6	4.9E-6	4.9E-6	7.05E-6	7.86E-6	3.58E-6	2.14E-5	4.29E-6	1.27E-5	1.11E-5	4.39E-6	2.63E-5	0.00244	0.00479	1.02E-4	1.11E-4	0	0	0
925	4.61E-6	3.56E-6	7.75E-6	6.44E-6	1.02E-5	5.72E-6	4.31E-6	4.31E-6	1.01E-5	6.24E-6	3.95E-6	1.78E-5	4.46E-6	1.64E-5	1.06E-5	4.62E-6	2.02E-5	0.00157	0.00599	9.78E-5	1.05E-4	0	0	0
930	3.52E-6	2.37E-6	4.68E-6	4.17E-6	6.19E-6	2.81E-6	2.51E-6	2.51E-6	6.01E-6	4.29E-6	2.51E-6	1.64E-5	2.59E-6	1.19E-5	5.92E-6	3.18E-6	1.39E-5	0.001	0.00732	6.98E-5	9.48E-5	0	0	0
935	0	0	0	0	0	1.05E-7	0	0	0	0	0	0	0	0	0	4.36E-7	3.79E-6	6.42868E-4	0.00893	6.36E-5	9.73E-5	0	0	0
940	6.65E-7	1.07E-6	1.37E-6	1.72E-6	1.33E-6	3.18E-8	8.87E-7	8.87E-7	5.09E-7	1.1E-6	9.32E-7	3.58E-6	7.81E-7	3.25E-6	6.56E-7	1.22E-6	4.66E-6	4.0877E-4	0.01092	6.37E-5	1.31E-4	0	0	0
945	1.89E-6	1.7E-6	2.56E-7	7.31E-7	2.72E-6	0	4.68E-7	4.68E-7	8.88E-7	1.13E-6	8.46E-7	4.75E-6	7.16E-7	1.54E-6	5.07E-7	7.02E-7	2.92E-6	2.55433E-4	0.01334	6.8E-5	1.64E-4	0	0	0
950	2.33E-6	1.26E-6	1.59E-6	1.13E-6	2.81E-6	9.07E-7	1.14E-6	1.14E-6	2.66E-6	8.82E-7	2.3E-7	5.71E-6	3.08E-7	3.88E-6	1.57E-6	9.6E-7	6.72E-7	1.63808E-4	0.01605	7.47E-5	2.19E-4	0	0	0
955	1.14E-6	2.03E-6	1.17E-6	1.36E-6	2.85E-6	2.06E-6	5.69E-7	5.69E-7	1.21E-6	1.46E-6	7.09E-8	2.52E-6	6.26E-7	3.51E-6	1.65E-6	7.93E-7	1.81E-6	1.05912E-4	0.01886	8.56E-5	3.07E-4	0	0	0
960	2.14E-6	2.32E-6	2.97E-6	1.45E-6	3.19E-6	2.18E-6	1.45E-6	1.45E-6	6.16E-7	2.5E-6	5.63E-7	1.73E-6	7.76E-7	4.74E-6	2.23E-6	2.7E-7	7.12E-8	6.98E-5	0.02154	1.06E-4	4.37E-4	0	0	0
965	2.1E-6	3.04E-6	3.51E-6	3.11E-6	5.34E-6	3E-6	2.09E-6	2.09E-6	3.57E-6	3.72E-6	1.87E-6	4.45E-6	7.62E-7	6.77E-6	4.04E-6	0	3.09E-6	4.5E-5	0.02268	1.45E-4	6.47E-4	0	0	0
970	3.68E-6	4.35E-6	5.91E-6	4.56E-6	7.82E-6	5.5E-6	3.44E-6	3.44E-6	7.23E-6	4.54E-6	2.39E-6	6.6E-6	3.45E-6	7.46E-6	6.74E-6	1.16E-6	5.54E-6	3.14E-5	0.02032	2.19E-4	9.49E-4	0	0	0
975	3.9E-6	4.05E-6	5.15E-6	4.92E-6	8.53E-6	3.98E-6	3.45E-6	3.45E-6	6.39E-6	5.69E-6	2.08E-6	5.91E-6	2.59E-6	8.18E-6	6.18E-6	4.01E-7	4.49E-6	2.06E-5	0.01464	3.1E-4	0.00132	0	0	0
980	4.27E-6	3.84E-6	6.3E-6	5.98E-6	8.93E-6	4.76E-6	3.9E-6	3.9E-6	7.47E-6	6.42E-6	2.29E-6	5.27E-6	3.91E-6	8.43E-6	6.8E-6	3.89E-7	2.48E-6	1.19E-5	0.00888	4.66E-4	0.00178	0	0	0
985	5.16E-6	4.58E-6	7.51E-6	6.72E-6	1.17E-5	4.95E-6	4.42E-6	4.42E-6	8.89E-6	6.51E-6	3.44E-6	4.93E-6	6.05E-6	1.27E-5	9.15E-6	1.17E-6	4.34E-6	8.99E-6	0.0048	6.98E-4	0.00233	0	0	0
990	6.15E-6	4.6E-6	8.01E-6	7.1E-6	1.13E-5	6.05E-6	5.08E-6	5.08E-6	1.05E-5	6.09E-6	3.72E-6	9.8E-6	6.73E-6	1.25E-5	8.6E-6	1.48E-6	4.44E-6	7.37E-6	0.00251	0.00104	0.00299	0	0	0
995	5.82E-6	5.32E-6	8.6E-6	6.54E-6	1.26E-5	5.75E-6	5.26E-6	5.26E-6	1.01E-5	7.25E-6	4.33E-6	1.31E-5	7.46E-6	1.3E-5	9.1E-6	1.63E-6	4.39E-6	4.55E-6	0.00136	0.00153	0.00376	0	0	0
1000	6.32E-6	4.95E-6	9.26E-6	6.99E-6	1.22E-5	6.38E-6	5.7E-6	5.7E-6	1.04E-5	7.19E-6	4.06E-6	9.97E-6	6.83E-6	1.27E-5	5.92E-6	1.72E-6	4.9E-6	2.22E-6	7.74753E-4	0.00216	0.00464	0	0	0
1005	5.34E-6	5.19E-6	7.48E-6	6.78E-6	1.25E-5	5.85E-6	5.54E-6	5.54E-6	8.66E-6	7.04E-6	2.87E-6	8.83E-6	6.69E-6	1.22E-5	8E-6	1.22E-6	3.33E-6	1.33E-6	4.60941E-4	0.003	0.00566	0	0	0
1010	6.13E-6	4.32E-6	8.61E-6	7.29E-6	1.34E-5	6.43E-6	6.1E-6	6.1E-6	1.15E-5	7.79E-6	3.65E-6	1.12E-5	6.48E-6	1.14E-5	9.06E-6	1.9E-6	2.98E-6	5.13E-7	2.80419E-4	0.00408	0.0068	0	0	0
1015	5.33E-6	3.87E-6	8.61E-6	6.49E-6	1.36E-5	5.75E-6	4.94E-6	4.94E-6	9.22E-6	8.05E-6	3.76E-6	1.54E-5	6.27E-6	1.06E-5	8.83E-6	1.81E-6	4.83E-6	0	1.77731E-4	0.00563	0.00835	0	0	0
1020	5.56E-6	4.15E-6	7.62E-6	6.35E-6	1.37E-5	6.39E-6	5.02E-6	5.02E-6	8.59E-6	7.73E-6	3.86E-6	1.89E-5	6.75E-6	9.67E-6	8.63E-6	1.97E-6	3.53E-6	1.99E-7	1.16328E-4	0.00738	0.00979	0	0	0
1025	5.42E-6	4.4E-6	8.07E-6	7.43E-6	1.51E-5	4.96E-6	5.69E-6	5.69E-6	9.77E-6	7.67E-6	3.21E-6	1.83E-5	6.74E-6	9.4E-6	8.29E-6	3E-6	4.06E-6	2.95E-7	7.93E-5	0.00934	0.0113	0	0	0
1030	5.35E-6	5.73E-6	8.86E-6	6.6E-6	1.5E-5	5.44E-6	4.94E-6	4.94E-6	8.93E-6	5.94E-6	3.1E-6	1.67E-5	5.98E-6	9.17E-6	8.59E-6	3.5E-6	3.4E-6	1.44E-6	5.54E-5	0.0116	0.0128	0	0	0
1035	6.95E-6	4.28E-6	4.72E-6	6.66E-6	1.24E-5	4.31E-6	4.31E-6	4.31E-6	1.04E-5	7.35E-6	4.38E-6	1.25E-5	5.97E-6	1.02E-5	7.62E-6	4.51E-6	3.16E-6	6.79E-7	3.89E-5	0.014	0.0143	0	0	0
1040	6.48E-6	5.14E-6	9.51E-6	6.75E-6	9.92E-6	4.53E-6	5.63E-6	5.63E-6	1.01E-5	7.47E-6	4.2E-6	1.65E-5	5.58E-6	1.26E-5	6.64E-6	4.61E-6	2.83E-6	2.26E-6	2.94E-5	0.0164	0.0154	0	0	0
1045	6.78E-6	5.61E-6	8.76E-6	7.32E-6	1.01E-5	4.79E-6	4.41E-6	4.41E-6	1.26E-5	7.31E-6	3.89E-6	1.86E-5	6.57E-6	1.27E-5	8.36E-6	3.66E-6	4.73E-6	3.09E-6	2.27E-5	0.0184	0.0162	0	0	0
1050	6.99E-6	4.09E-6	7.58E-6	5.71E-6	1.08E-5	4.26E-6	5.96E-6	5.96E-6	9.2E-6	7.37E-6	4.45E-6	1.79E-5	5.68E-6	1.26E-5	4.82E-6	2.7E-6	2.88E-6	4.29E-6	1.73E-5	0.0194	0.0163	0	0	0
1055	7.76E-6	5E-6	1.05E-5	7.38E-6	9.82E-6	5.24E-6	4.54E-6	4.54E-6	9.21E-6	7.37E-6	5.12E-6	1.58E-5	6.23E-6	1.25E-5	8.05E-6	2.95E-6	4.92E-6	5.97E-6	1.55E-5	0.0191	0.0154	0	0	0
1060	7.27E-6	4.49E-6	6.85E-6	7.62E-6	8.23E-6	5.16E-6	5.82E-6	5.82E-6	1.11E-5	6.85E-6	4.15E-6	1.81E-5	6.73E-6	1.37E-5	9.67E-6	2.52E-6	4.39E-6	5.22E-6	1.48E-5	0.0171	0.0134	0	0	0
1065	5.14E-6	3.41E-6	8.23E-6	8.17E-6	9.1E-6	4.87E-6	4.24E-6	4.24E-6	9.37E-6	7.1E-6	5.4E-6	2.12E-5	5.2E-6	1.25E-5	7.98E-6	1.74E-6	3.84E-6	7.33E-6	1.37E-5	0.0139	0.0105	0	0	0
1070	7.46E-6	2.52E-6	7.5E-6	5.79E-6	6.25E-6	4.53E-6	5.32E-6	5.32E-6	9.82E-6	8.48E-6	6.14E-6	2.17E-5	4.93E-6	8.26E-6	8.58E-6	3.26E-6	6.42E-6	9.56E-6	1.28E-5	0.0104	0.00771	0	0	0
1075	8.95E-6	4.31E-6	8.21E-6	3.77E-6	9.85E-6	6.65E-6	6.78E-6	6.78E-6	8.25E-6	1.07E-5	3.81E-6	1.79E-5	5.88E-6	1.35E-5	1.22E-5	5.14E-6	0	8.49E-6	1.34E-5	0.00726	0.00527	0	0	0
1080	7.86E-6	4.13E-6	8.1E-6	5.4E-6	6.14E-6	4.5E-6	4.23E-6	4.23E-6	7.69E-6	8.48E-6	5.98E-6	2.08E-5	6.7E-6	1.08E-5	1.06E-5	3.12E-6	8.59E-6	1.14E-5	1.38E-5	0.00492	0.00349	0	0	0
1085	6.54E-6	5.01E-6	8.01E-6	6.25E-6	1.09E-5	4.17E-6	5.4E-6	5.4E-6	1.21E-5	1.15E-5	6.53E-6	1.84E-5	7.84E-6	1.5E-5	8.43E-6	5.55E-6	6.57E-6	7.54E-6	1.25E-5	0.00333	0.00231	0	0	0
1090	8.63E-6	3.88E-6	8.55E-6	6.55E-6	7.04E-6	3.72E-6	4.72E-6	4.72E-6	9.35E-6	7.69E-6	5.83E-6	9.55E-6	8.84E-6	2.12E-5	1.33E-5	5.72E-6	5.82E-6	7.6E-6	1.3E-5	0.00224	0.00152	0	0	0
1095	7.31E-6	4.59E-6	7.78E-6	7.07E-6	6.8E-6	5.74E-6	3.89E-6	3.89E-6	9.16E-6	8.72E-6	5.79E-6	1.54E-5	1.07E-5	1.77E-5	1.12E-5	6.38E-6	3.72E-6	7.08E-6	1.4E-5	0.00153	0.00102	0	0	0
1100	9.48E-6	3.49E-6	1.01E-5	8.15E-6	1.43E-5	4.92E-6	9.28E-6	9.28E-6	1.48E-5	9.27E-6	5.1E-6	2.96E-5	7.23E-6	1.99E-5	6.54E-6	3.77E-6	1.08E-5	9.72E-6	1.47E-5	0.00105	6.9E-4	0	0	0